commodity,year,exporterISO,exporterName,importerISO,importerName,exp_A_to_B,imp_B_from_A,abs_gap,abs_vs_relative_x,abs_vs_relative_y,mismatch_pct,exp_to_imp_ratio,exp_to_imp_ratio_zero_inclusive,exp_to_imp_ratio_case,reverse_row_present,is_suspicious,reason,severity,source_file
ores_HS26,2020,JPN,Japan,CHL,Chile,0.0,4048336420.979,4048336420.979,4048336420.979,1.0,100.0,0.0,0.0,finite,True,True,high_abs_gap|high_pct_gap|one_side_zero,high,ores_HS26_country_pairs_2020_2024.csv
ores_HS26,2023,JPN,Japan,BRA,Brazil,0.0,4008655032.524,4008655032.524,4008655032.524,1.0,100.0,0.0,0.0,finite,True,True,high_abs_gap|high_pct_gap|one_side_zero,high,ores_HS26_country_pairs_2020_2024.csv
ores_HS26,2024,KAZ,Kazakhstan,CHN,China,3944018016.34,1834250.9,3942183765.44,3942183765.44,2150.2063956135994,99.95349283668583,2150.2063956135994,2150.2063956135994,finite,True,True,high_abs_gap|high_pct_gap,high,ores_HS26_country_pairs_2020_2024.csv
ores_HS26,2021,CHN,China,MNG,Mongolia,274209.0,3940139320.0,3939865111.0,3939865111.0,14369.110131323188,99.99304062679693,6.9593732030775e-05,6.9593732030775e-05,finite,True,True,high_abs_gap|high_pct_gap,high,ores_HS26_country_pairs_2020_2024.csv
ores_HS26,2022,CHN,China,KAZ,Kazakhstan,768954.0,3898714187.0,3897945233.0,3897945233.0,5070.152684035716,99.98027672809245,0.00019723271907543912,0.00019723271907543912,finite,True,True,high_abs_gap|high_pct_gap,high,ores_HS26_country_pairs_2020_2024.csv
ores_HS26,2022,CHN,China,IDN,Indonesia,20874675.0,3915515796.0,3894641121.0,3894641121.0,187.5725392610903,99.4668729207701,0.005331270792298956,0.005331270792298956,finite,True,True,high_abs_gap|high_pct_gap,high,ores_HS26_country_pairs_2020_2024.csv
ores_HS26,2022,MEX,Mexico,CHN,China,3832825678.0,6596213.0,3826229465.0,3826229465.0,581.0645711410472,99.82790208702,581.0645711410472,581.0645711410472,finite,True,True,high_abs_gap|high_pct_gap,high,ores_HS26_country_pairs_2020_2024.csv
ores_HS26,2023,KAZ,Kazakhstan,CHN,China,3786934272.52,3139902.72,3783794369.8,3783794369.8,1206.0673881387,99.91708589338916,1206.0673881387,1206.0673881387,finite,True,True,high_abs_gap|high_pct_gap,high,ores_HS26_country_pairs_2020_2024.csv
ores_HS26,2022,CHN,China,MEX,Mexico,1185405.0,3701804869.0,3700619464.0,3700619464.0,3122.8186729430026,99.96797764760842,0.0003202235239158415,0.0003202235239158415,finite,True,True,high_abs_gap|high_pct_gap,high,ores_HS26_country_pairs_2020_2024.csv
ores_HS26,2022,MNG,Mongolia,CHN,China,3659332835.666,169767.386,3659163068.2799997,3659163068.2799997,21554.981329959337,99.99536070115444,21554.981329959337,21554.981329959337,finite,True,True,high_abs_gap|high_pct_gap,high,ores_HS26_country_pairs_2020_2024.csv
ores_HS26,2021,RUS,Russian Federation,CHN,China,3655452706.27,8275485.71,3647177220.56,3647177220.56,441.72062334091083,99.77361256252048,441.72062334091083,441.72062334091083,finite,True,True,high_abs_gap|high_pct_gap,high,ores_HS26_country_pairs_2020_2024.csv
ores_HS26,2022,CHN,China,RUS,Russian Federation,18657889.0,3640315684.0,3621657795.0,3621657795.0,195.1086580052009,99.48746508216291,0.005125349178370872,0.005125349178370872,finite,True,True,high_abs_gap|high_pct_gap,high,ores_HS26_country_pairs_2020_2024.csv
ores_HS26,2021,CHN,China,UKR,Ukraine,97440.0,3602703187.0,3602605747.0,3602605747.0,36973.55487479475,99.99729536420453,2.7046357954661004e-05,2.7046357954661004e-05,finite,True,True,high_abs_gap|high_pct_gap,high,ores_HS26_country_pairs_2020_2024.csv
ores_HS26,2023,CHN,China,IND,India,39421790.0,3614921912.0,3575500122.0,3575500122.0,91.69857360611987,98.90947049591482,0.01090529504085177,0.01090529504085177,finite,True,True,high_abs_gap|high_pct_gap,high,ores_HS26_country_pairs_2020_2024.csv
ores_HS26,2023,CAN,Canada,CHN,China,3581028670.888,10874501.803,3570154169.085,3570154169.085,329.3050785922059,99.69633022233515,329.3050785922059,329.3050785922059,finite,True,True,high_abs_gap|high_pct_gap,high,ores_HS26_country_pairs_2020_2024.csv
ores_HS26,2023,MNG,Mongolia,CHN,China,3550493916.056,319932.382,3550173983.6740003,3550173983.6740003,11097.638488047767,99.99098907392707,11097.638488047767,11097.638488047767,finite,True,True,high_abs_gap|high_pct_gap,high,ores_HS26_country_pairs_2020_2024.csv
ores_HS26,2024,CHN,China,CAN,Canada,15165761.0,3544423002.0,3529257241.0,3529257241.0,233.71217586773258,99.57212327672396,0.004278767232760442,0.004278767232760442,finite,True,True,high_abs_gap|high_pct_gap,high,ores_HS26_country_pairs_2020_2024.csv
ores_HS26,2020,CHN,China,RUS,Russian Federation,2964995.0,3525424987.0,3522459992.0,3522459992.0,1189.0154914257866,99.91589680645785,0.0008410319354215208,0.0008410319354215208,finite,True,True,high_abs_gap|high_pct_gap,high,ores_HS26_country_pairs_2020_2024.csv
ores_HS26,2024,CHN,China,IND,India,28581978.0,3536753135.0,3508171157.0,3508171157.0,123.74067095706252,99.19185826918056,0.008081417308194455,0.008081417308194455,finite,True,True,high_abs_gap|high_pct_gap,high,ores_HS26_country_pairs_2020_2024.csv
ores_HS26,2021,CAN,Canada,CHN,China,3465697033.485,3998438.733,3461698594.7520003,3461698594.7520003,866.7625703207193,99.88462815144061,866.7625703207193,866.7625703207193,finite,True,True,high_abs_gap|high_pct_gap,high,ores_HS26_country_pairs_2020_2024.csv
ores_HS26,2020,IND,India,CHN,China,3494641491.871,33437185.245,3461204306.626,3461204306.626,104.51362655872978,99.04318696716733,104.51362655872978,104.51362655872978,finite,True,True,high_abs_gap|high_pct_gap,high,ores_HS26_country_pairs_2020_2024.csv
ores_HS26,2024,CAN,Canada,CHN,China,3458584351.995,18615122.262,3439969229.733,3439969229.733,185.79433985535434,99.461770471168,185.79433985535434,185.79433985535434,finite,True,True,high_abs_gap|high_pct_gap,high,ores_HS26_country_pairs_2020_2024.csv
ores_HS26,2020,MEX,Mexico,CHN,China,3438844969.0,4086899.0,3434758070.0,3434758070.0,841.4313563902607,99.88115489250484,841.4313563902607,841.4313563902607,finite,True,True,high_abs_gap|high_pct_gap,high,ores_HS26_country_pairs_2020_2024.csv
ores_HS26,2021,IND,India,CHN,China,3482952718.678,57543922.71,3425408795.968,3425408795.968,60.526855915450675,98.34784083052837,60.526855915450675,60.526855915450675,finite,True,True,high_abs_gap|high_pct_gap,high,ores_HS26_country_pairs_2020_2024.csv
ores_HS26,2021,CHN,China,PHL,Philippines,14607003.0,3423764793.0,3409157790.0,3409157790.0,234.3920099831567,99.57336429681547,0.004266357031845324,0.004266357031845324,finite,True,True,high_abs_gap|high_pct_gap,high,ores_HS26_country_pairs_2020_2024.csv
ores_HS26,2023,CHN,China,CAN,Canada,5454769.0,3401639653.0,3396184884.0,3396184884.0,623.6083788332742,99.83964294997593,0.0016035705002407554,0.0016035705002407554,finite,True,True,high_abs_gap|high_pct_gap,high,ores_HS26_country_pairs_2020_2024.csv
ores_HS26,2022,CHN,China,MNG,Mongolia,241540.0,3366605628.0,3366364088.0,3366364088.0,13938.087389252298,99.9928254144771,7.17458552291115e-05,7.17458552291115e-05,finite,True,True,high_abs_gap|high_pct_gap,high,ores_HS26_country_pairs_2020_2024.csv
ores_HS26,2023,CHN,China,MNG,Mongolia,24292.0,3363361872.0,3363337580.0,3363337580.0,138455.53564959657,99.99927774646545,7.222535345432494e-06,7.222535345432494e-06,finite,True,True,high_abs_gap|high_pct_gap,high,ores_HS26_country_pairs_2020_2024.csv
ores_HS26,2022,CHN,China,CAN,Canada,13861902.0,3338261902.0,3324400000.0,3324400000.0,240.82278910931558,99.5847569062303,0.004152430937696991,0.004152430937696991,finite,True,True,high_abs_gap|high_pct_gap,high,ores_HS26_country_pairs_2020_2024.csv
ores_HS26,2023,IND,India,CHN,China,3423347246.686,108256608.493,3315090638.193,3315090638.193,31.622524429142427,96.83769712237638,31.622524429142427,31.622524429142427,finite,True,True,high_abs_gap|high_pct_gap,high,ores_HS26_country_pairs_2020_2024.csv
ores_HS26,2022,DEU,Germany,ZAF,South Africa,3396.89,3308886948.223,3308883551.333,3308883551.333,974093.052239843,99.9998973404032,1.0265959681167896e-06,1.0265959681167896e-06,finite,True,True,high_abs_gap|high_pct_gap,high,ores_HS26_country_pairs_2020_2024.csv
ores_HS26,2020,CHN,China,UKR,Ukraine,88606.0,3223711863.0,3223623257.0,3223623257.0,36382.545911112116,99.99725142929128,2.7485707087215567e-05,2.7485707087215567e-05,finite,True,True,high_abs_gap|high_pct_gap,high,ores_HS26_country_pairs_2020_2024.csv
ores_HS26,2024,CHN,China,COD,"Congo, Democratic Republic of the",88000.0,3186496755.0,3186408755.0,3186408755.0,36210.190397727274,99.9972383464737,2.7616535263033713e-05,2.7616535263033713e-05,finite,True,True,high_abs_gap|high_pct_gap,high,ores_HS26_country_pairs_2020_2024.csv
ores_HS26,2020,CHN,China,CAN,Canada,14783610.0,3107139036.0,3092355426.0,3092355426.0,210.17458090412288,99.5242050700431,0.004757949299569097,0.004757949299569097,finite,True,True,high_abs_gap|high_pct_gap,high,ores_HS26_country_pairs_2020_2024.csv
ores_HS26,2020,CAN,Canada,CHN,China,3070535277.824,2882849.992,3067652427.832,3067652427.832,1065.104076294234,99.90611246147144,1065.104076294234,1065.104076294234,finite,True,True,high_abs_gap|high_pct_gap,high,ores_HS26_country_pairs_2020_2024.csv
ores_HS26,2024,CHN,China,IDN,Indonesia,184851629.0,3225573903.0,3040722274.0,3040722274.0,17.449529227573105,94.26918636624399,0.05730813633756014,0.05730813633756014,finite,True,True,high_abs_gap|high_pct_gap,high,ores_HS26_country_pairs_2020_2024.csv
ores_HS26,2021,UKR,Ukraine,CHN,China,2960146481.74,1970892.75,2958175588.99,2958175588.99,1501.9317929603221,99.9334190803679,1501.9317929603221,1501.9317929603221,finite,True,True,high_abs_gap|high_pct_gap,high,ores_HS26_country_pairs_2020_2024.csv
ores_HS26,2022,CAN,Canada,CHN,China,2965108469.57,19053936.4,2946054533.17,2946054533.17,155.61658270098982,99.35739496225705,155.61658270098982,155.61658270098982,finite,True,True,high_abs_gap|high_pct_gap,high,ores_HS26_country_pairs_2020_2024.csv
ores_HS26,2022,CHN,China,PHL,Philippines,1178168.0,2933871279.0,2932693111.0,2932693111.0,2490.19772986535,99.95984254631642,0.0004015745368357042,0.0004015745368357042,finite,True,True,high_abs_gap|high_pct_gap,high,ores_HS26_country_pairs_2020_2024.csv
ores_HS26,2021,BRA,Brazil,MYS,Malaysia,2929856741.0,363616.0,2929493125.0,2929493125.0,8057.557260956613,99.98758929080348,8057.557260956613,8057.557260956613,finite,True,True,high_abs_gap|high_pct_gap,high,ores_HS26_country_pairs_2020_2024.csv
ores_HS26,2020,JPN,Japan,BRA,Brazil,2259.474,2879305370.739,2879303111.265,2879303111.265,1274325.5159116678,99.99992152711474,7.84728852646875e-07,7.84728852646875e-07,finite,True,True,high_abs_gap|high_pct_gap,high,ores_HS26_country_pairs_2020_2024.csv
ores_HS26,2022,KAZ,Kazakhstan,CHN,China,2819007501.17,515977.64,2818491523.53,2818491523.53,5463.429580339955,99.98169647864414,5463.429580339955,5463.429580339955,finite,True,True,high_abs_gap|high_pct_gap,high,ores_HS26_country_pairs_2020_2024.csv
ores_HS26,2020,MNG,Mongolia,CHN,China,2804733052.43,184268.68,2804548783.75,2804548783.75,15220.888609122288,99.99343008134623,15220.888609122288,15220.888609122288,finite,True,True,high_abs_gap|high_pct_gap,high,ores_HS26_country_pairs_2020_2024.csv
ores_HS26,2021,CHN,China,GIN,Guinea,706237.0,2789926719.0,2789220482.0,2789220482.0,3950.411432706018,99.9746861809957,0.00025313819004290484,0.00025313819004290484,finite,True,True,high_abs_gap|high_pct_gap,high,ores_HS26_country_pairs_2020_2024.csv
ores_HS26,2024,IDN,Indonesia,CHN,China,2787918360.22,40518766.0,2747399594.22,2747399594.22,68.80560874484677,98.54663011018721,68.80560874484677,68.80560874484677,finite,True,True,high_abs_gap|high_pct_gap,high,ores_HS26_country_pairs_2020_2024.csv
ores_HS26,2024,ZAF,South Africa,MOZ,Mozambique,2684176419.938,317806.235,2683858613.703,2683858613.703,8445.952672822797,99.9881600094301,8445.952672822797,8445.952672822797,finite,True,True,high_abs_gap|high_pct_gap,high,ores_HS26_country_pairs_2020_2024.csv
ores_HS26,2023,CHN,China,IDN,Indonesia,62097993.0,2725602236.0,2663504243.0,2663504243.0,43.891953738343844,97.72167808714698,0.022783219128530242,0.022783219128530242,finite,True,True,high_abs_gap|high_pct_gap,high,ores_HS26_country_pairs_2020_2024.csv
ores_HS26,2022,IDN,Indonesia,CHN,China,2692135714.866,32988868.0,2659146846.866,2659146846.866,81.60739904339853,98.7746209146205,81.60739904339853,81.60739904339853,finite,True,True,high_abs_gap|high_pct_gap,high,ores_HS26_country_pairs_2020_2024.csv
ores_HS26,2021,CHN,China,IDN,Indonesia,65127714.0,2684597308.0,2619469594.0,2619469594.0,41.22050572817587,97.57402297149291,0.024259770285071,0.024259770285071,finite,True,True,high_abs_gap|high_pct_gap,high,ores_HS26_country_pairs_2020_2024.csv
ores_HS26,2023,CHN,China,COD,"Congo, Democratic Republic of the",8340.0,2604822620.0,2604814280.0,2604814280.0,312328.8513189448,99.99967982464771,3.2017535228560015e-06,3.2017535228560015e-06,finite,True,True,high_abs_gap|high_pct_gap,high,ores_HS26_country_pairs_2020_2024.csv
ores_HS26,2020,CHN,China,MNG,Mongolia,186355.0,2534946093.0,2534759738.0,2534759738.0,13602.78014005527,99.99264856161972,7.351438380271703e-05,7.351438380271703e-05,finite,True,True,high_abs_gap|high_pct_gap,high,ores_HS26_country_pairs_2020_2024.csv
ores_HS26,2021,CHN,China,KAZ,Kazakhstan,108456.0,2512658272.0,2512549816.0,2512549816.0,23167.535885520396,99.99568361518921,4.3163848108032737e-05,4.3163848108032737e-05,finite,True,True,high_abs_gap|high_pct_gap,high,ores_HS26_country_pairs_2020_2024.csv
ores_HS26,2020,UKR,Ukraine,CHN,China,2508032847.46,1751911.02,2506280936.44,2506280936.44,1431.5983054093695,99.93014800337347,1431.5983054093695,1431.5983054093695,finite,True,True,high_abs_gap|high_pct_gap,high,ores_HS26_country_pairs_2020_2024.csv
ores_HS26,2021,CHN,China,JPN,Japan,2465607327.0,2029248.0,2463578079.0,2463578079.0,1215.0349917802062,99.91769784353825,1215.0349917802062,1215.0349917802062,finite,True,True,high_abs_gap|high_pct_gap,high,ores_HS26_country_pairs_2020_2024.csv
ores_HS26,2024,CHN,China,PHL,Philippines,3249790.0,2458060776.0,2454810986.0,2454810986.0,756.3752660941168,99.8677904943714,0.0013220950562859476,0.0013220950562859476,finite,True,True,high_abs_gap|high_pct_gap,high,ores_HS26_country_pairs_2020_2024.csv
ores_HS26,2023,CHN,China,PHL,Philippines,11462041.0,2462278143.0,2450816102.0,2450816102.0,214.82021770817258,99.53449446673662,0.004655055332633881,0.004655055332633881,finite,True,True,high_abs_gap|high_pct_gap,high,ores_HS26_country_pairs_2020_2024.csv
ores_HS26,2020,RUS,Russian Federation,CHN,China,2464963784.88,20954013.49,2444009771.3900003,2444009771.3900003,117.63683296550175,99.1499261117534,117.63683296550175,117.63683296550175,finite,True,True,high_abs_gap|high_pct_gap,high,ores_HS26_country_pairs_2020_2024.csv
ores_HS26,2020,CHN,China,GIN,Guinea,327296.0,2437075074.0,2436747778.0,2436747778.0,7446.088782019945,99.98657013058433,0.00013429869415668234,0.00013429869415668234,finite,True,True,high_abs_gap|high_pct_gap,high,ores_HS26_country_pairs_2020_2024.csv
ores_HS26,2021,JPN,Japan,CAN,Canada,3441729.131,2425168554.914,2421726825.783,2421726825.783,704.6366702917621,99.85808288978404,0.0014191711021595563,0.0014191711021595563,finite,True,True,high_abs_gap|high_pct_gap,high,ores_HS26_country_pairs_2020_2024.csv
ores_HS26,2024,IND,India,CHN,China,2528461411.268,147405386.325,2381056024.9430003,2381056024.9430003,17.15311410461785,94.17015479579428,17.15311410461785,17.15311410461785,finite,True,True,high_abs_gap|high_pct_gap,high,ores_HS26_country_pairs_2020_2024.csv
ores_HS26,2023,DEU,Germany,ZAF,South Africa,5476.603,2355394772.207,2355389295.6039996,2355389295.6039996,430083.16874657513,99.99976748683214,2.3251316784015935e-06,2.3251316784015935e-06,finite,True,True,high_abs_gap|high_pct_gap,high,ores_HS26_country_pairs_2020_2024.csv
ores_HS26,2024,JPN,Japan,IDN,Indonesia,430961.162,2335064888.08,2334633926.9179997,2334633926.9179997,5418.272210988701,99.981543932068,0.000184560679319861,0.000184560679319861,finite,True,True,high_abs_gap|high_pct_gap,high,ores_HS26_country_pairs_2020_2024.csv
ores_HS26,2021,CHN,China,USA,United States of America,15452717.0,2309171428.0,2293718711.0,2293718711.0,149.43465463063873,99.33081118133425,0.0066918881866574005,0.0066918881866574005,finite,True,True,high_abs_gap|high_pct_gap,high,ores_HS26_country_pairs_2020_2024.csv
ores_HS26,2022,IDN,Indonesia,JPN,Japan,2292045290.648,2844080.0,2289201210.648,2289201210.648,805.9004284858372,99.87591519192031,805.9004284858372,805.9004284858372,finite,True,True,high_abs_gap|high_pct_gap,high,ores_HS26_country_pairs_2020_2024.csv
ores_HS26,2021,KOR,"Korea, Republic of",PER,Peru,0.0,2284636371.0,2284636371.0,2284636371.0,1.0,100.0,0.0,0.0,finite,True,True,high_abs_gap|high_pct_gap|one_side_zero,high,ores_HS26_country_pairs_2020_2024.csv
ores_HS26,2022,JPN,Japan,CAN,Canada,4500725.079,2285518860.363,2281018135.284,2281018135.284,507.811257129887,99.8030764411069,0.00196923558893107,0.00196923558893107,finite,True,True,high_abs_gap|high_pct_gap,high,ores_HS26_country_pairs_2020_2024.csv
ores_HS26,2022,JPN,Japan,IDN,Indonesia,2978673.192,2281528537.921,2278549864.729,2278549864.729,765.954635120307,99.86944396519738,0.0013055603480262665,0.0013055603480262665,finite,True,True,high_abs_gap|high_pct_gap,high,ores_HS26_country_pairs_2020_2024.csv
ores_HS26,2021,DEU,Germany,CAN,Canada,17612175.492,2285983740.372,2268371564.88,2268371564.88,129.79564855064984,99.22955814685129,0.007704418531486997,0.007704418531486997,finite,True,True,high_abs_gap|high_pct_gap,high,ores_HS26_country_pairs_2020_2024.csv
ores_HS26,2021,KAZ,Kazakhstan,CHN,China,2204893496.41,129679.35,2204763817.06,2204763817.06,17002.656910371617,99.99411856626132,17002.656910371617,17002.656910371617,finite,True,True,high_abs_gap|high_pct_gap,high,ores_HS26_country_pairs_2020_2024.csv
ores_HS26,2023,ZAF,South Africa,MOZ,Mozambique,2186977044.886,245724.011,2186731320.875,2186731320.875,8900.13570910659,99.98876421626946,8900.13570910659,8900.13570910659,finite,True,True,high_abs_gap|high_pct_gap,high,ores_HS26_country_pairs_2020_2024.csv
ores_HS26,2022,DEU,Germany,CAN,Canada,9838376.335,2178474904.086,2168636527.751,2168636527.751,221.42626282103893,99.54838238822275,0.004516176117772532,0.004516176117772532,finite,True,True,high_abs_gap|high_pct_gap,high,ores_HS26_country_pairs_2020_2024.csv
ores_HS26,2020,DEU,Germany,ZAF,South Africa,930.688,2139111745.393,2139110814.705,2139110814.705,2298419.8199536256,99.99995649184751,4.3508152484526373e-07,4.3508152484526373e-07,finite,True,True,high_abs_gap|high_pct_gap,high,ores_HS26_country_pairs_2020_2024.csv
ores_HS26,2023,COD,"Congo, Democratic Republic of the",CHN,China,2139231550.474,158935.51,2139072614.964,2139072614.964,13459.745719971577,99.992570439139,13459.745719971577,13459.745719971577,finite,True,True,high_abs_gap|high_pct_gap,high,ores_HS26_country_pairs_2020_2024.csv
